,Latitude,Longitude,name,color
125,40.69907,-86.900038,Loc Clust 5,#8decf5
126,41.27298,-91.66623,Loc Clust 1,#55ae46
127,41.27298,-91.66623,Loc Clust 1,#55ae46
128,41.27298,-91.66623,Loc Clust 1,#55ae46
129,41.27298,-91.66623,Loc Clust 1,#55ae46
130,40.121302,-88.091593,Loc Clust 3,#212b15
131,40.121302,-88.091593,Loc Clust 3,#212b15
132,40.121302,-88.091593,Loc Clust 3,#212b15
133,40.121302,-88.091593,Loc Clust 3,#212b15
134,40.69907,-86.900038,Loc Clust 5,#8decf5
135,40.69907,-86.900038,Loc Clust 5,#8decf5
136,40.69907,-86.900038,Loc Clust 5,#8decf5
137,40.69907,-86.900038,Loc Clust 5,#8decf5
138,41.27298,-91.66623,Loc Clust 1,#55ae46
139,41.27298,-91.66623,Loc Clust 1,#55ae46
140,41.27298,-91.66623,Loc Clust 1,#55ae46
141,41.27298,-91.66623,Loc Clust 1,#55ae46
142,40.121302,-88.091593,Loc Clust 3,#212b15
143,40.121302,-88.091593,Loc Clust 3,#212b15
144,40.121302,-88.091593,Loc Clust 3,#212b15
145,40.121302,-88.091593,Loc Clust 3,#212b15
146,40.69907,-86.900038,Loc Clust 5,#8decf5
147,40.69907,-86.900038,Loc Clust 5,#8decf5
148,40.69907,-86.900038,Loc Clust 5,#8decf5
149,40.69907,-86.900038,Loc Clust 5,#8decf5
150,41.27298,-91.66623,Loc Clust 1,#55ae46
151,41.27298,-91.66623,Loc Clust 1,#55ae46
152,41.27298,-91.66623,Loc Clust 1,#55ae46
153,41.27298,-91.66623,Loc Clust 1,#55ae46
154,40.121302,-88.091593,Loc Clust 3,#212b15
155,40.121302,-88.091593,Loc Clust 3,#212b15
156,40.121302,-88.091593,Loc Clust 3,#212b15
157,40.121302,-88.091593,Loc Clust 3,#212b15
158,40.69907,-86.900038,Loc Clust 5,#8decf5
159,40.69907,-86.900038,Loc Clust 5,#8decf5
160,40.69907,-86.900038,Loc Clust 5,#8decf5
161,40.69907,-86.900038,Loc Clust 5,#8decf5
162,40.69907,-86.900038,Loc Clust 5,#8decf5
163,40.69907,-86.900038,Loc Clust 5,#8decf5
164,40.69907,-86.900038,Loc Clust 5,#8decf5
165,40.121302,-88.091593,Loc Clust 3,#212b15
166,40.121302,-88.091593,Loc Clust 3,#212b15
167,40.121302,-88.091593,Loc Clust 3,#212b15
168,40.121302,-88.091593,Loc Clust 3,#212b15
169,40.69907,-86.900038,Loc Clust 5,#8decf5
170,40.69907,-86.900038,Loc Clust 5,#8decf5
171,40.69907,-86.900038,Loc Clust 5,#8decf5
172,40.69907,-86.900038,Loc Clust 5,#8decf5
173,40.121302,-88.091593,Loc Clust 3,#212b15
174,40.121302,-88.091593,Loc Clust 3,#212b15
175,40.121302,-88.091593,Loc Clust 3,#212b15
176,40.121302,-88.091593,Loc Clust 3,#212b15
177,40.69907,-86.900038,Loc Clust 5,#8decf5
178,40.69907,-86.900038,Loc Clust 5,#8decf5
179,40.69907,-86.900038,Loc Clust 5,#8decf5
180,40.69907,-86.900038,Loc Clust 5,#8decf5
181,41.27298,-91.66623,Loc Clust 1,#55ae46
182,41.27298,-91.66623,Loc Clust 1,#55ae46
183,41.27298,-91.66623,Loc Clust 1,#55ae46
184,40.69907,-86.900038,Loc Clust 5,#8decf5
185,40.69907,-86.900038,Loc Clust 5,#8decf5
186,40.69907,-86.900038,Loc Clust 5,#8decf5
187,41.27298,-91.66623,Loc Clust 1,#55ae46
188,41.27298,-91.66623,Loc Clust 1,#55ae46
189,41.27298,-91.66623,Loc Clust 1,#55ae46
190,40.69907,-86.900038,Loc Clust 5,#8decf5
191,40.69907,-86.900038,Loc Clust 5,#8decf5
192,40.69907,-86.900038,Loc Clust 5,#8decf5
193,43.087798,-81.211146,Loc Clust 0,#232bb4
194,43.087798,-81.211146,Loc Clust 0,#232bb4
195,42.9303,-80.904156,Loc Clust 0,#232bb4
196,42.9303,-80.904156,Loc Clust 0,#232bb4
197,42.934265,-82.039209,Loc Clust 0,#232bb4
198,43.087798,-81.211146,Loc Clust 0,#232bb4
199,42.9303,-80.904156,Loc Clust 0,#232bb4
200,44.078129,-93.300034,Loc Clust 7,#22eb1f
201,44.078129,-93.300034,Loc Clust 7,#22eb1f
202,44.078129,-93.300034,Loc Clust 7,#22eb1f
203,44.078129,-93.300034,Loc Clust 7,#22eb1f
204,43.08,-81.02,Loc Clust 0,#232bb4
205,44.078129,-93.300034,Loc Clust 7,#22eb1f
206,43.08,-81.02,Loc Clust 0,#232bb4
207,44.078129,-93.300034,Loc Clust 7,#22eb1f
208,44.078129,-93.300034,Loc Clust 7,#22eb1f
209,43.08,-81.02,Loc Clust 0,#232bb4
210,43.08,-81.02,Loc Clust 0,#232bb4
211,44.078129,-93.300034,Loc Clust 7,#22eb1f
212,44.078129,-93.300034,Loc Clust 7,#22eb1f
213,44.078129,-93.300034,Loc Clust 7,#22eb1f
214,43.08,-81.02,Loc Clust 0,#232bb4
215,43.08,-81.02,Loc Clust 0,#232bb4
216,43.08,-81.02,Loc Clust 0,#232bb4
217,44.078129,-93.300034,Loc Clust 7,#22eb1f
218,44.078129,-93.300034,Loc Clust 7,#22eb1f
219,44.078129,-93.300034,Loc Clust 7,#22eb1f
220,43.08,-81.02,Loc Clust 0,#232bb4
221,43.08,-81.02,Loc Clust 0,#232bb4
222,43.08,-81.02,Loc Clust 0,#232bb4
223,44.078129,-93.300034,Loc Clust 7,#22eb1f
224,44.078129,-93.300034,Loc Clust 7,#22eb1f
225,44.078129,-93.300034,Loc Clust 7,#22eb1f
226,43.08,-81.02,Loc Clust 0,#232bb4
227,43.08,-81.02,Loc Clust 0,#232bb4
228,43.08,-81.02,Loc Clust 0,#232bb4
229,44.078129,-93.300034,Loc Clust 7,#22eb1f
230,44.078129,-93.300034,Loc Clust 7,#22eb1f
231,44.078129,-93.300034,Loc Clust 7,#22eb1f
232,43.08,-81.02,Loc Clust 0,#232bb4
233,43.08,-81.02,Loc Clust 0,#232bb4
234,43.08,-81.02,Loc Clust 0,#232bb4
235,44.078129,-93.300034,Loc Clust 7,#22eb1f
236,44.078129,-93.300034,Loc Clust 7,#22eb1f
237,44.078129,-93.300034,Loc Clust 7,#22eb1f
238,43.08,-81.02,Loc Clust 0,#232bb4
239,43.08,-81.02,Loc Clust 0,#232bb4
240,43.08,-81.02,Loc Clust 0,#232bb4
241,44.078129,-93.300034,Loc Clust 7,#22eb1f
242,43.08,-81.02,Loc Clust 0,#232bb4
243,44.078129,-93.300034,Loc Clust 7,#22eb1f
244,43.08,-81.02,Loc Clust 0,#232bb4
245,44.078129,-93.300034,Loc Clust 7,#22eb1f
246,43.08,-81.02,Loc Clust 0,#232bb4
247,44.078129,-93.300034,Loc Clust 7,#22eb1f
248,44.078129,-93.300034,Loc Clust 7,#22eb1f
249,43.08,-81.02,Loc Clust 0,#232bb4
250,43.08,-81.02,Loc Clust 0,#232bb4
251,44.078129,-93.300034,Loc Clust 7,#22eb1f
252,44.078129,-93.300034,Loc Clust 7,#22eb1f
253,43.08,-81.02,Loc Clust 0,#232bb4
254,43.08,-81.02,Loc Clust 0,#232bb4
255,44.078129,-93.300034,Loc Clust 7,#22eb1f
256,44.078129,-93.300034,Loc Clust 7,#22eb1f
257,43.08,-81.02,Loc Clust 0,#232bb4
258,43.08,-81.02,Loc Clust 0,#232bb4
259,44.078129,-93.300034,Loc Clust 7,#22eb1f
260,44.078129,-93.300034,Loc Clust 7,#22eb1f
261,43.08,-81.02,Loc Clust 0,#232bb4
262,43.08,-81.02,Loc Clust 0,#232bb4
263,44.078129,-93.300034,Loc Clust 7,#22eb1f
264,44.078129,-93.300034,Loc Clust 7,#22eb1f
265,43.08,-81.02,Loc Clust 0,#232bb4
266,43.08,-81.02,Loc Clust 0,#232bb4
267,44.078129,-93.300034,Loc Clust 7,#22eb1f
268,43.08,-81.02,Loc Clust 0,#232bb4
269,44.078129,-93.300034,Loc Clust 7,#22eb1f
270,43.08,-81.02,Loc Clust 0,#232bb4
271,44.078129,-93.300034,Loc Clust 7,#22eb1f
272,44.078129,-93.300034,Loc Clust 7,#22eb1f
273,43.08,-81.02,Loc Clust 0,#232bb4
274,43.08,-81.02,Loc Clust 0,#232bb4
275,42.019110999999995,-93.525735,Loc Clust 4,#8259c8
276,42.019110999999995,-93.525735,Loc Clust 4,#8259c8
277,44.078129,-93.300034,Loc Clust 7,#22eb1f
278,43.08,-81.02,Loc Clust 0,#232bb4
279,44.078129,-93.300034,Loc Clust 7,#22eb1f
280,44.078129,-93.300034,Loc Clust 7,#22eb1f
281,43.08,-81.02,Loc Clust 0,#232bb4
282,43.08,-81.02,Loc Clust 0,#232bb4
283,44.078129,-93.300034,Loc Clust 7,#22eb1f
284,44.078129,-93.300034,Loc Clust 7,#22eb1f
285,43.08,-81.02,Loc Clust 0,#232bb4
286,43.08,-81.02,Loc Clust 0,#232bb4
287,44.078129,-93.300034,Loc Clust 7,#22eb1f
288,44.078129,-93.300034,Loc Clust 7,#22eb1f
289,43.08,-81.02,Loc Clust 0,#232bb4
290,43.08,-81.02,Loc Clust 0,#232bb4
291,44.078129,-93.300034,Loc Clust 7,#22eb1f
292,44.078129,-93.300034,Loc Clust 7,#22eb1f
293,43.08,-81.02,Loc Clust 0,#232bb4
294,43.08,-81.02,Loc Clust 0,#232bb4
295,43.08,-81.02,Loc Clust 0,#232bb4
296,43.08,-81.02,Loc Clust 0,#232bb4
297,43.08,-81.02,Loc Clust 0,#232bb4
298,43.08,-81.02,Loc Clust 0,#232bb4
299,43.08,-81.02,Loc Clust 0,#232bb4
300,43.08,-81.02,Loc Clust 0,#232bb4
301,43.08,-81.02,Loc Clust 0,#232bb4
302,43.08,-81.02,Loc Clust 0,#232bb4
303,41.303351,-91.678477,Loc Clust 1,#55ae46
304,44.078129,-93.300034,Loc Clust 7,#22eb1f
305,43.303246,-81.284296,Loc Clust 0,#232bb4
306,43.08,-81.02,Loc Clust 0,#232bb4
307,44.078129,-93.300034,Loc Clust 7,#22eb1f
308,44.078129,-93.300034,Loc Clust 7,#22eb1f
309,43.303246,-81.284296,Loc Clust 0,#232bb4
310,43.303246,-81.284296,Loc Clust 0,#232bb4
311,43.08,-81.02,Loc Clust 0,#232bb4
312,43.08,-81.02,Loc Clust 0,#232bb4
313,44.478283000000005,-93.03478199999999,Loc Clust 7,#22eb1f
314,44.478283000000005,-93.03478199999999,Loc Clust 7,#22eb1f
315,44.078129,-93.300034,Loc Clust 7,#22eb1f
316,44.078129,-93.300034,Loc Clust 7,#22eb1f
317,43.303246,-81.284296,Loc Clust 0,#232bb4
318,43.303246,-81.284296,Loc Clust 0,#232bb4
319,43.08,-81.02,Loc Clust 0,#232bb4
320,43.08,-81.02,Loc Clust 0,#232bb4
321,42.9303,-80.904156,Loc Clust 0,#232bb4
322,42.9303,-80.904156,Loc Clust 0,#232bb4
323,44.478283000000005,-93.03478199999999,Loc Clust 7,#22eb1f
324,44.478283000000005,-93.03478199999999,Loc Clust 7,#22eb1f
325,43.754152000000005,-95.240928,Loc Clust 2,#aec689
326,43.754152000000005,-95.240928,Loc Clust 2,#aec689
327,44.078129,-93.300034,Loc Clust 7,#22eb1f
328,44.078129,-93.300034,Loc Clust 7,#22eb1f
329,43.303246,-81.284296,Loc Clust 0,#232bb4
330,43.303246,-81.284296,Loc Clust 0,#232bb4
331,43.08,-81.02,Loc Clust 0,#232bb4
332,43.08,-81.02,Loc Clust 0,#232bb4
333,42.9303,-80.904156,Loc Clust 0,#232bb4
334,42.9303,-80.904156,Loc Clust 0,#232bb4
335,43.3196,-96.56882,Loc Clust 2,#aec689
336,43.3196,-96.56882,Loc Clust 2,#aec689
337,42.95074,-94.039738,Loc Clust 7,#22eb1f
338,42.95074,-94.039738,Loc Clust 7,#22eb1f
339,42.934265,-82.039209,Loc Clust 0,#232bb4
340,42.934265,-82.039209,Loc Clust 0,#232bb4
341,44.092119,-93.298375,Loc Clust 7,#22eb1f
342,44.092119,-93.298375,Loc Clust 7,#22eb1f
343,44.092119,-93.298375,Loc Clust 7,#22eb1f
344,44.092119,-93.298375,Loc Clust 7,#22eb1f
345,44.092119,-93.298375,Loc Clust 7,#22eb1f
346,44.092119,-93.298375,Loc Clust 7,#22eb1f
347,44.092119,-93.298375,Loc Clust 7,#22eb1f
348,44.092119,-93.298375,Loc Clust 7,#22eb1f
349,44.092119,-93.298375,Loc Clust 7,#22eb1f
350,44.092119,-93.298375,Loc Clust 7,#22eb1f
351,44.092119,-93.298375,Loc Clust 7,#22eb1f
352,44.092119,-93.298375,Loc Clust 7,#22eb1f
353,44.092119,-93.298375,Loc Clust 7,#22eb1f
354,44.092119,-93.298375,Loc Clust 7,#22eb1f
355,44.092119,-93.298375,Loc Clust 7,#22eb1f
356,44.092119,-93.298375,Loc Clust 7,#22eb1f
357,44.092119,-93.298375,Loc Clust 7,#22eb1f
358,44.092119,-93.298375,Loc Clust 7,#22eb1f
359,44.092119,-93.298375,Loc Clust 7,#22eb1f
360,44.092119,-93.298375,Loc Clust 7,#22eb1f
361,44.092119,-93.298375,Loc Clust 7,#22eb1f
362,44.092119,-93.298375,Loc Clust 7,#22eb1f
363,44.092119,-93.298375,Loc Clust 7,#22eb1f
364,44.092119,-93.298375,Loc Clust 7,#22eb1f
365,44.092119,-93.298375,Loc Clust 7,#22eb1f
366,44.092119,-93.298375,Loc Clust 7,#22eb1f
367,44.092119,-93.298375,Loc Clust 7,#22eb1f
368,44.092119,-93.298375,Loc Clust 7,#22eb1f
369,44.092119,-93.298375,Loc Clust 7,#22eb1f
370,44.092119,-93.298375,Loc Clust 7,#22eb1f
371,44.092119,-93.298375,Loc Clust 7,#22eb1f
372,44.092119,-93.298375,Loc Clust 7,#22eb1f
373,44.092119,-93.298375,Loc Clust 7,#22eb1f
374,44.092119,-93.298375,Loc Clust 7,#22eb1f
375,44.092119,-93.298375,Loc Clust 7,#22eb1f
376,44.092119,-93.298375,Loc Clust 7,#22eb1f
377,44.092119,-93.298375,Loc Clust 7,#22eb1f
378,44.092119,-93.298375,Loc Clust 7,#22eb1f
379,44.092119,-93.298375,Loc Clust 7,#22eb1f
380,44.092119,-93.298375,Loc Clust 7,#22eb1f
381,44.092119,-93.298375,Loc Clust 7,#22eb1f
382,44.092119,-93.298375,Loc Clust 7,#22eb1f
383,44.092119,-93.298375,Loc Clust 7,#22eb1f
384,44.092119,-93.298375,Loc Clust 7,#22eb1f
385,44.092119,-93.298375,Loc Clust 7,#22eb1f
386,44.092119,-93.298375,Loc Clust 7,#22eb1f
387,44.092119,-93.298375,Loc Clust 7,#22eb1f
388,44.092119,-93.298375,Loc Clust 7,#22eb1f
389,44.092119,-93.298375,Loc Clust 7,#22eb1f
390,44.092119,-93.298375,Loc Clust 7,#22eb1f
391,44.092119,-93.298375,Loc Clust 7,#22eb1f
392,44.092119,-93.298375,Loc Clust 7,#22eb1f
393,44.092119,-93.298375,Loc Clust 7,#22eb1f
394,44.092119,-93.298375,Loc Clust 7,#22eb1f
395,44.092119,-93.298375,Loc Clust 7,#22eb1f
396,44.092119,-93.298375,Loc Clust 7,#22eb1f
397,44.092119,-93.298375,Loc Clust 7,#22eb1f
398,44.078129,-93.300034,Loc Clust 7,#22eb1f
399,44.078129,-93.300034,Loc Clust 7,#22eb1f
400,44.078129,-93.300034,Loc Clust 7,#22eb1f
401,44.078129,-93.300034,Loc Clust 7,#22eb1f
402,44.078129,-93.300034,Loc Clust 7,#22eb1f
403,44.078129,-93.300034,Loc Clust 7,#22eb1f
404,44.078129,-93.300034,Loc Clust 7,#22eb1f
405,44.078129,-93.300034,Loc Clust 7,#22eb1f
406,44.078129,-93.300034,Loc Clust 7,#22eb1f
407,44.078129,-93.300034,Loc Clust 7,#22eb1f
408,44.078129,-93.300034,Loc Clust 7,#22eb1f
409,44.078129,-93.300034,Loc Clust 7,#22eb1f
410,44.478283000000005,-93.03478199999999,Loc Clust 7,#22eb1f
411,44.478283000000005,-93.03478199999999,Loc Clust 7,#22eb1f
412,43.754152000000005,-95.240928,Loc Clust 2,#aec689
413,43.754152000000005,-95.240928,Loc Clust 2,#aec689
414,44.078129,-93.300034,Loc Clust 7,#22eb1f
415,44.078129,-93.300034,Loc Clust 7,#22eb1f
416,43.08,-81.02,Loc Clust 0,#232bb4
417,43.08,-81.02,Loc Clust 0,#232bb4
418,42.9303,-80.904156,Loc Clust 0,#232bb4
419,42.9303,-80.904156,Loc Clust 0,#232bb4
420,43.3196,-96.56882,Loc Clust 2,#aec689
421,43.3196,-96.56882,Loc Clust 2,#aec689
422,42.95074,-94.039738,Loc Clust 7,#22eb1f
423,42.95074,-94.039738,Loc Clust 7,#22eb1f
424,42.934265,-82.039209,Loc Clust 0,#232bb4
425,42.934265,-82.039209,Loc Clust 0,#232bb4
426,42.525859000000004,-82.36107700000001,Loc Clust 0,#232bb4
427,42.525859000000004,-82.36107700000001,Loc Clust 0,#232bb4
428,43.08,-81.02,Loc Clust 0,#232bb4
429,43.08,-81.02,Loc Clust 0,#232bb4
430,44.078129,-93.300034,Loc Clust 7,#22eb1f
431,44.078129,-93.300034,Loc Clust 7,#22eb1f
432,44.078129,-93.300034,Loc Clust 7,#22eb1f
433,44.078129,-93.300034,Loc Clust 7,#22eb1f
434,44.078129,-93.300034,Loc Clust 7,#22eb1f
435,44.078129,-93.300034,Loc Clust 7,#22eb1f
436,44.078129,-93.300034,Loc Clust 7,#22eb1f
437,44.078129,-93.300034,Loc Clust 7,#22eb1f
438,44.078129,-93.300034,Loc Clust 7,#22eb1f
439,44.078129,-93.300034,Loc Clust 7,#22eb1f
440,44.078129,-93.300034,Loc Clust 7,#22eb1f
441,44.078129,-93.300034,Loc Clust 7,#22eb1f
442,44.078129,-93.300034,Loc Clust 7,#22eb1f
443,44.078129,-93.300034,Loc Clust 7,#22eb1f
444,44.078129,-93.300034,Loc Clust 7,#22eb1f
445,44.078129,-93.300034,Loc Clust 7,#22eb1f
446,44.078129,-93.300034,Loc Clust 7,#22eb1f
447,44.078129,-93.300034,Loc Clust 7,#22eb1f
448,44.078129,-93.300034,Loc Clust 7,#22eb1f
449,44.078129,-93.300034,Loc Clust 7,#22eb1f
450,44.078129,-93.300034,Loc Clust 7,#22eb1f
451,43.303246,-81.284296,Loc Clust 0,#232bb4
452,44.078129,-93.300034,Loc Clust 7,#22eb1f
453,43.303246,-81.284296,Loc Clust 0,#232bb4
454,44.078129,-93.300034,Loc Clust 7,#22eb1f
455,43.303246,-81.284296,Loc Clust 0,#232bb4
456,41.27298,-91.66623,Loc Clust 1,#55ae46
457,41.27298,-91.66623,Loc Clust 1,#55ae46
458,41.27298,-91.66623,Loc Clust 1,#55ae46
459,41.27298,-91.66623,Loc Clust 1,#55ae46
460,41.27298,-91.66623,Loc Clust 1,#55ae46
461,41.27298,-91.66623,Loc Clust 1,#55ae46
462,40.69907,-86.900038,Loc Clust 5,#8decf5
463,40.69907,-86.900038,Loc Clust 5,#8decf5
464,40.69907,-86.900038,Loc Clust 5,#8decf5
465,40.69907,-86.900038,Loc Clust 5,#8decf5
466,40.69907,-86.900038,Loc Clust 5,#8decf5
467,40.69907,-86.900038,Loc Clust 5,#8decf5
468,40.69907,-86.900038,Loc Clust 5,#8decf5
469,40.69907,-86.900038,Loc Clust 5,#8decf5
470,40.69907,-86.900038,Loc Clust 5,#8decf5
471,40.69907,-86.900038,Loc Clust 5,#8decf5
472,40.69907,-86.900038,Loc Clust 5,#8decf5
473,40.69907,-86.900038,Loc Clust 5,#8decf5
474,40.69907,-86.900038,Loc Clust 5,#8decf5
475,40.69907,-86.900038,Loc Clust 5,#8decf5
476,40.69907,-86.900038,Loc Clust 5,#8decf5
477,40.69907,-86.900038,Loc Clust 5,#8decf5
478,40.69907,-86.900038,Loc Clust 5,#8decf5
479,40.69907,-86.900038,Loc Clust 5,#8decf5
480,40.69907,-86.900038,Loc Clust 5,#8decf5
481,40.69907,-86.900038,Loc Clust 5,#8decf5
482,40.69907,-86.900038,Loc Clust 5,#8decf5
483,40.121302,-88.091593,Loc Clust 3,#212b15
484,40.121302,-88.091593,Loc Clust 3,#212b15
485,40.121302,-88.091593,Loc Clust 3,#212b15
486,40.121302,-88.091593,Loc Clust 3,#212b15
487,40.121302,-88.091593,Loc Clust 3,#212b15
488,40.121302,-88.091593,Loc Clust 3,#212b15
489,40.121302,-88.091593,Loc Clust 3,#212b15
490,40.121302,-88.091593,Loc Clust 3,#212b15
491,40.121302,-88.091593,Loc Clust 3,#212b15
492,40.121302,-88.091593,Loc Clust 3,#212b15
493,40.121302,-88.091593,Loc Clust 3,#212b15
494,40.121302,-88.091593,Loc Clust 3,#212b15
495,40.121302,-88.091593,Loc Clust 3,#212b15
496,40.121302,-88.091593,Loc Clust 3,#212b15
